192.168.227.204 - - [27/Dec/2018:15:58:14 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
192.168.227.204 - - [27/Dec/2018:16:02:39 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
192.168.227.204 - - [27/Dec/2018:16:02:42 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
192.168.227.204 - - [27/Dec/2018:16:02:42 +0800] "GET /js/config.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
192.168.227.204 - - [27/Dec/2018:16:02:52 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
192.168.227.204 - - [27/Dec/2018:16:02:52 +0800] "GET /js/config.js HTTP/1.1" 200 915 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
192.168.227.204 - - [27/Dec/2018:16:03:33 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 499 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
192.168.227.204 - - [27/Dec/2018:16:03:37 +0800] "GET /js/config.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
192.168.227.204 - - [27/Dec/2018:16:03:58 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 499 0 "http://192.168.227.204/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
192.168.227.204 - - [27/Dec/2018:16:04:06 +0800] "GET /js/config.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:04:47 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 499 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:04:53 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:04:53 +0800] "GET /js/config.js HTTP/1.1" 200 916 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:04:53 +0800] "GET /js/index.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:04:53 +0800] "POST /1api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 404 168 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:05:02 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:05:02 +0800] "GET /js/config.js HTTP/1.1" 200 915 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:05:11 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 502 537 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:05:57 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:05:57 +0800] "GET /js/config.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:05:57 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 502 537 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:06:13 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:06:13 +0800] "GET /js/config.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:06:13 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 502 537 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:09:02 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:09:02 +0800] "GET /js/config.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:09:02 +0800] "GET /js/index.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:09:02 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 502 537 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:11:26 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:11:26 +0800] "GET /js/config.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:11:26 +0800] "GET /js/public.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:11:26 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 502 537 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:13:27 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:13:27 +0800] "GET /js/config.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:13:27 +0800] "GET /js/index.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:13:27 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 502 537 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:13:35 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:13:35 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 502 537 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:13:36 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:13:36 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 502 537 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:13:43 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:13:43 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 502 537 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:16:27 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:16:27 +0800] "GET /js/config.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:16:27 +0800] "GET /js/index.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:16:56 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 499 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:17:01 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 499 0 "http://192.168.227.204/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
192.168.227.204 - - [27/Dec/2018:16:18:07 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 504 537 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:18:54 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:18:54 +0800] "GET /js/config.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:19:54 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 504 537 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:22:08 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:22:08 +0800] "GET /js/config.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:22:08 +0800] "GET /js/public.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:22:08 +0800] "GET /js/index.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:23:08 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 504 537 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:24:57 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:24:57 +0800] "GET /css/style.css HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:24:57 +0800] "GET /js/config.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:24:57 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 200 61 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:26:21 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:26:21 +0800] "GET /js/index.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:26:21 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 200 61 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:26:25 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:26:25 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 200 61 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:26:34 +0800] "POST /api/WeixinService/activity/lotteryLogic.xhtml HTTP/1.1" 200 21 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:26:59 +0800] "GET /images/loading.gif HTTP/1.1" 200 3796 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:27:13 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:27:13 +0800] "GET /js/config.js HTTP/1.1" 304 0 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:27:13 +0800] "POST /api/WeixinService/activity/isLottery.xhtml HTTP/1.1" 200 61 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:27:15 +0800] "POST /api/WeixinService/activity/lotteryLogic.xhtml HTTP/1.1" 200 21 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:27:16 +0800] "POST /api/WeixinService/activity/lotteryLogic.xhtml HTTP/1.1" 200 21 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
192.168.227.204 - - [27/Dec/2018:16:27:16 +0800] "POST /api/WeixinService/activity/lotteryLogic.xhtml HTTP/1.1" 200 21 "http://192.168.227.204/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1"
